;image;car_name;car_info;price_in_byn;price_in_usd;city;date
0;https://avcdn.av.by/advertpreview/0002/6165/7229.jpg;Citroen C4 Grand Picasso II · Рестайлинг, 7 мест;2017 г.механика, 1.6 л, дизель, минивэн159 300 км;53 467 р.;≈ 16 900 $;Слуцк;3 дня назад
1;https://avcdn.av.by/advertpreview/0002/7955/6509.jpg;Ford Fusion USA II · Рестайлинг;2017 г.автомат, 1.5 л, бензин, седан151 400 км;47 139 р.;≈ 14 900 $;Минск;вчера
2;https://avcdn.av.by/advertpreview/0002/8327/2347.jpg;Kia K7 II;2017 г.автомат, 2.2 л, дизель, седан110 000 км;82 889 р.;≈ 26 200 $;Минск;4 дня назад
3;https://avcdn.av.by/advertpreview/0002/8328/9257.jpg;Hyundai Santa Fe DM · Рестайлинг;2017 г.автомат, 2.2 л, дизель, внедорожник 5 дв.213 000 км;87 634 р.;≈ 27 700 $;Минск;5 дней назад
4;https://avcdn.av.by/advertpreview/0002/8304/1687.jpg;Volkswagen Polo Sedan I · Рестайлинг;2017 г.автомат, 1.6 л, бензин, седан108 300 км;40 812 р.;≈ 12 900 $;Барановичи;3 дня назад
5;https://avcdn.av.by/advertpreview/0002/7142/5611.jpg;Renault Kaptur I;2017 г.вариатор, 1.6 л, бензин, внедорожник 5 дв.125 000 км;47 456 р.;≈ 15 000 $;Минск;26 минут назад
6;https://avcdn.av.by/advertpreview/0002/8306/4805.jpg;Mercedes-Benz E-Класс W213, S213, C238, A238;2017 г.автомат, 2.0 л, бензин, купе63 000 км;139 203 р.;≈ 44 000 $;Гродно;24 декабря 2023
7;https://avcdn.av.by/advertpreview/0002/7460/1436.jpg;Peugeot 508 I · Рестайлинг;2017 г.автомат, 1.6 л, дизель, универсал200 000 км;43 975 р.;≈ 13 900 $;Бобруйск;4 часа назад
8;https://avcdn.av.by/advertpreview/0002/8357/3212.jpg;Volkswagen Passat B8;2017 г.робот, 2.0 л, дизель, седан286 000 км;53 720 р.;≈ 16 980 $;Минск;14 часов назад
9;https://avcdn.av.by/advertpreview/0002/7460/9221.jpg;Ford Focus III · Рестайлинг;2017 г.автомат, 1.6 л, бензин, хэтчбек 5 дв.162 000 км;33 820 р.;≈ 10 690 $;Минск;14 часов назад
10;https://avcdn.av.by/advertpreview/0002/8296/2687.jpg;Nissan X-Trail III (T32);2017 г.механика, 1.6 л, дизель, внедорожник 5 дв.200 000 км;58 370 р.;≈ 18 450 $;Минск;5 дней назад
11;https://avcdn.av.by/advertpreview/0002/8365/2025.jpg;Volkswagen Passat (USA) I · Рестайлинг;2017 г.автомат, 1.8 л, бензин, седан134 000 км;52 834 р.;≈ 16 700 $;Минск;9 часов назад
12;https://avcdn.av.by/advertpreview/0002/8103/7933.jpg;Audi A6 C7 · Рестайлинг;2017 г.механика, 2.0 л, дизель, универсал175 000 км;87 002 р.;≈ 27 500 $;Могилев;9 часов назад
13;https://avcdn.av.by/advertpreview/0002/8067/0746.jpg;Opel Zafira C · Рестайлинг;2017 г.механика, 1.6 л, дизель, минивэн255 000 км;43 817 р.;≈ 13 850 $;Минск;9 января
14;https://avcdn.av.by/advertpreview/0002/8225/8781.jpg;Ford Focus III · Рестайлинг;2017 г.механика, 1.5 л, дизель, универсал210 383 км;34 326 р.;≈ 10 850 $;Минск;14 часов назад
15;https://avcdn.av.by/advertpreview/0002/5584/0880.jpg;Hyundai Accent V;2017 г.автомат, 1.6 л, бензин, седан112 500 км;43 311 р.;≈ 13 690 $;Могилев;14 часов назад
16;https://avcdn.av.by/advertpreview/0002/8092/8076.jpg;Opel Astra K;2017 г.механика, 1.6 л, дизель, универсал220 000 км;44 608 р.;≈ 14 100 $;Минск;17 часов назад
17;https://avcdn.av.by/advertpreview/0002/7926/2252.jpg;Citroen C-Elysee I · Рестайлинг;2017 г.механика, 1.6 л, бензин, седан58 000 км;33 852 р.;≈ 10 700 $;Витебск;2 января
18;https://avcdn.av.by/advertpreview/0002/8091/6444.jpg;Renault Talisman I;2017 г.робот, 1.5 л, дизель, универсал204 000 км;54 099 р.;≈ 17 100 $;Борисов;2 дня назад
19;https://avcdn.av.by/advertpreview/0002/7874/1256.jpg;Citroen C4 Picasso II · Рестайлинг;2017 г.автомат, 1.6 л, дизель, минивэн209 000 км;38 914 р.;≈ 12 300 $;Брест;29 декабря
20;https://avcdn.av.by/advertpreview/0002/5260/0498.jpg;Volkswagen Passat B8;2017 г.механика, 2.0 л, дизель, универсал222 222 км;62 641 р.;≈ 19 800 $;Молодечно;2 дня назад
21;https://avcdn.av.by/advertpreview/0002/5422/8099.jpg;Chevrolet Trax I · Рестайлинг;2017 г.автомат, 1.4 л, бензин, внедорожник 5 дв.118 500 км;44 134 р.;≈ 13 950 $;Минск;час назад
22;https://avcdn.av.by/advertpreview/0002/8153/4885.jpg;Renault Grand Scenic IV;2017 г.механика, 1.5 л, дизель, минивэн147 600 км;55 365 р.;≈ 17 500 $;Столбцы;11 часов назад
23;https://avcdn.av.by/advertpreview/0002/8176/5040.jpg;Kia Sportage IV;2017 г.автомат, 2.0 л, бензин, внедорожник 5 дв.132 000 км;59 952 р.;≈ 18 950 $;Минск;вчера
24;https://avcdn.av.by/advertpreview/0002/5657/4818.jpg;Hyundai Accent V;2017 г.автомат, 1.6 л, бензин, седан52 000 км;46 190 р.;≈ 14 600 $;Минск;вчера
25;https://avcdn.av.by/advertpreview/0002/7142/5611.jpg;Renault Kaptur I;2017 г.вариатор, 1.6 л, бензин, внедорожник 5 дв.125 000 км;47 456 р.;≈ 15 000 $;Минск;26 минут назад
26;https://avcdn.av.by/advertpreview/0002/6165/7229.jpg;Citroen C4 Grand Picasso II · Рестайлинг, 7 мест;2017 г.механика, 1.6 л, дизель, минивэн159 300 км;53 467 р.;≈ 16 900 $;Слуцк;3 дня назад
27;https://avcdn.av.by/advertpreview/0002/8306/4805.jpg;Mercedes-Benz E-Класс W213, S213, C238, A238;2017 г.автомат, 2.0 л, бензин, купе63 000 км;139 203 р.;≈ 44 000 $;Гродно;24 декабря 2023
28;https://avcdn.av.by/advertpreview/0002/7460/1436.jpg;Peugeot 508 I · Рестайлинг;2017 г.автомат, 1.6 л, дизель, универсал200 000 км;43 975 р.;≈ 13 900 $;Бобруйск;4 часа назад
29;https://avcdn.av.by/advertpreview/0002/8357/3212.jpg;Volkswagen Passat B8;2017 г.робот, 2.0 л, дизель, седан286 000 км;53 720 р.;≈ 16 980 $;Минск;14 часов назад
30;https://avcdn.av.by/advertpreview/0002/7460/9221.jpg;Ford Focus III · Рестайлинг;2017 г.автомат, 1.6 л, бензин, хэтчбек 5 дв.162 000 км;33 820 р.;≈ 10 690 $;Минск;14 часов назад
