;image;car_name;car_info;price_in_byn;price_in_usd;city;date
0;https://avcdn.av.by/advertpreview/0002/8173/7050.jpg;Ford C-MAX II;2011 г.механика, 1.6 л, дизель, минивэн224 000 км;33 377 р.;≈ 10 550 $;Лида;3 дня назад
1;https://avcdn.av.by/advertpreview/0002/8205/4928.jpg;Ford Mondeo IV · Рестайлинг;2011 г.механика, 1.6 л, дизель, универсал274 000 км;37 490 р.;≈ 11 850 $;Барановичи;15 часов назад
2;https://avcdn.av.by/advertpreview/0002/5699/1630.jpg;Land Rover Freelander II · Рестайлинг;2011 г.автомат, 3.2 л, бензин, внедорожник 5 дв.219 500 км;50 619 р.;≈ 16 000 $;Пинск;23 декабря 2023
3;https://avcdn.av.by/advertpreview/0002/8280/2404.jpg;Ford S-MAX I · Рестайлинг;2011 г.механика, 1.6 л, дизель, минивэн188 200 км;43 185 р.;≈ 13 650 $;Барановичи;4 дня назад
4;https://avcdn.av.by/advertpreview/0002/8171/2885.jpg;Ford C-MAX II;2011 г.механика, 1.6 л, дизель, минивэн224 850 км;32 428 р.;≈ 10 250 $;Минск;вчера
5;https://avcdn.av.by/advertpreview/0002/8253/4272.jpg;Ford Mondeo IV · Рестайлинг;2011 г.механика, 1.6 л, дизель, универсал344 000 км;34 010 р.;≈ 10 750 $;Лида;5 дней назад
6;https://avcdn.av.by/advertpreview/0002/7480/1031.jpg;Renault Kangoo II;2011 г.механика, 1.5 л, дизель, минивэн270 997 км;28 315 р.;≈ 8 950 $;Минск;14 часов назад
7;https://avcdn.av.by/advertpreview/0002/8365/6912.jpg;Peugeot 308 T7 · Рестайлинг;2011 г.автомат, 1.6 л, дизель, универсал229 000 км;24 645 р.;≈ 7 790 $;Минск;9 часов назад
8;https://avcdn.av.by/advertpreview/0002/8204/8048.jpg;Ford S-MAX I · Рестайлинг, 7 мест;2011 г.механика, 1.6 л, дизель, минивэн216 050 км;38 667 р.;≈ 12 222 $;Гродно;8 часов назад
9;https://avcdn.av.by/advertpreview/0002/8360/6563.jpg;Skoda Octavia II · Рестайлинг;2011 г.механика, 1.6 л, бензин, лифтбек236 700 км;25 942 р.;≈ 8 200 $;Минск;13 часов назад
10;https://avcdn.av.by/advertpreview/0002/8225/6045.jpg;Kia Sportage III;2011 г.автомат, 2.0 л, бензин, внедорожник 5 дв.135 100 км;37 961 р.;≈ 11 999 $;Минск;12 часов назад
11;https://avcdn.av.by/advertpreview/0002/6115/2270.jpg;Hyundai Santa Fe CM · Рестайлинг;2011 г.автомат, 2.2 л, дизель, внедорожник 5 дв.235 000 км;49 914 р.;≈ 15 777 $;Орша;13 часов назад
12;https://avcdn.av.by/advertpreview/0002/7217/3917.jpg;Audi Q5 8R;2011 г.робот, 2.0 л, дизель, внедорожник 5 дв.155 000 км;53 751 р.;≈ 16 990 $;Минск;17 часов назад
13;https://avcdn.av.by/advertpreview/0002/5464/2061.jpg;Porsche Cayenne II · 958;2011 г.автомат, 3.6 л, бензин, внедорожник 5 дв.160 200 км;75 612 р.;≈ 23 900 $;Минск;вчера
14;https://avcdn.av.by/advertpreview/0002/6961/6339.jpg;Mercedes-Benz CLS C218, X218;2011 г.автомат, 3.0 л, дизель, седан260 000 км;74 347 р.;≈ 23 500 $;Брест;2 дня назад
15;https://avcdn.av.by/advertpreview/0002/0409/4497.jpg;Audi A6 C7;2011 г.вариатор, 2.8 л, бензин, седан273 000 км;55 365 р.;≈ 17 500 $;Барановичи;2 дня назад
16;https://avcdn.av.by/advertpreview/0002/6857/0427.jpg;Toyota Corolla X (E140, 150) · Рестайлинг;2011 г.механика, 1.6 л, бензин, седан145 600 км;36 857 р.;≈ 11 650 $;Минск;2 дня назад
17;https://avcdn.av.by/advertpreview/0002/6613/9890.jpg;MINI Cooper R56 · Рестайлинг;2011 г.автомат, 1.6 л, бензин, хэтчбек 3 дв.94 000 км;37 961 р.;≈ 11 999 $;Минск;2 дня назад
18;https://avcdn.av.by/advertpreview/0002/8185/6155.jpg;Volkswagen Passat B7;2011 г.механика, 1.6 л, дизель, универсал214 000 км;30 846 р.;≈ 9 750 $;Минск;2 дня назад
19;https://avcdn.av.by/advertpreview/0002/7873/8507.jpg;Peugeot 3008 I;2011 г.механика, 1.6 л, дизель, внедорожник 5 дв.227 000 км;36 696 р.;≈ 11 599 $;Гродно;2 дня назад
20;https://avcdn.av.by/advertpreview/0002/7974/0146.jpg;BMW 7 серия F02 (Long);2011 г.автомат, 3.0 л, дизель, седан179 000 км;69 601 р.;≈ 22 000 $;Минск;вчера
21;https://avcdn.av.by/advertpreview/0002/6664/5684.jpg;Honda Insight II · Рестайлинг;2011 г.вариатор, 1.3 л, бензин (гибрид), хэтчбек 5 дв.207 500 км;28 470 р.;≈ 8 999 $;Минск;вчера
22;https://avcdn.av.by/advertpreview/0002/8173/7050.jpg;Ford C-MAX II;2011 г.механика, 1.6 л, дизель, минивэн224 000 км;33 377 р.;≈ 10 550 $;Лида;3 дня назад
23;https://avcdn.av.by/advertpreview/0002/8365/6912.jpg;Peugeot 308 T7 · Рестайлинг;2011 г.автомат, 1.6 л, дизель, универсал229 000 км;24 645 р.;≈ 7 790 $;Минск;9 часов назад
24;https://avcdn.av.by/advertpreview/0002/8205/4928.jpg;Ford Mondeo IV · Рестайлинг;2011 г.механика, 1.6 л, дизель, универсал274 000 км;37 490 р.;≈ 11 850 $;Барановичи;15 часов назад
25;https://avcdn.av.by/advertpreview/0002/8204/8048.jpg;Ford S-MAX I · Рестайлинг, 7 мест;2011 г.механика, 1.6 л, дизель, минивэн216 050 км;38 667 р.;≈ 12 222 $;Гродно;8 часов назад
26;https://avcdn.av.by/advertpreview/0002/8360/6563.jpg;Skoda Octavia II · Рестайлинг;2011 г.механика, 1.6 л, бензин, лифтбек236 700 км;25 942 р.;≈ 8 200 $;Минск;13 часов назад
27;https://avcdn.av.by/advertpreview/0002/8225/6045.jpg;Kia Sportage III;2011 г.автомат, 2.0 л, бензин, внедорожник 5 дв.135 100 км;37 961 р.;≈ 11 999 $;Минск;12 часов назад
28;https://avcdn.av.by/advertpreview/0002/6115/2270.jpg;Hyundai Santa Fe CM · Рестайлинг;2011 г.автомат, 2.2 л, дизель, внедорожник 5 дв.235 000 км;49 914 р.;≈ 15 777 $;Орша;13 часов назад
