;image;car_name;car_info;price_in_byn;price_in_usd;city;date
0;https://avcdn.av.by/advertpreview/0002/6687/2736.jpg;Volvo S60 III;2021 г.автомат, 2.0 л, бензин (гибрид), седан69 300 км;106 218 р.;≈ 33 500 $;Борисов;15 ноября 2023
1;https://avcdn.av.by/advertpreview/0002/7332/3499.jpg;Volvo XC60 II;2021 г.автомат, 2.0 л, бензин, внедорожник 5 дв.27 000 км;112 401 р.;≈ 35 450 $;Полоцк;11 января
2;https://avcdn.av.by/advertpreview/0002/8326/3317.jpg;Buick Encore GX I;2021 г.вариатор, 1.3 л, бензин, внедорожник 5 дв.20 000 км;61 829 р.;≈ 19 500 $;Минск;вчера
3;https://avcdn.av.by/advertpreview/0002/7440/3067.jpg;Nissan Terrano D10;2021 г.механика, 1.6 л, бензин, внедорожник 5 дв.40 434 км;58 499 р.;≈ 18 450 $;Минск;4 дня назад
4;https://avcdn.av.by/advertpreview/0002/8307/0512.jpg;Nissan X-Trail III (T32) · Рестайлинг;2021 г.вариатор, 2.5 л, бензин, внедорожник 5 дв.27 500 км;95 089 р.;≈ 29 990 $;Минск;2 дня назад
5;https://avcdn.av.by/advertpreview/0002/7139/5666.jpg;Haval F7x I;2021 г.робот, 2.0 л, бензин, внедорожник 5 дв.80 000 км;77 682 р.;≈ 24 500 $;Полоцк;7 декабря 2023
6;https://avcdn.av.by/advertpreview/0002/7347/6888.jpg;Lada (ВАЗ) Vesta I;2021 г.механика, 1.6 л, бензин (метан), универсал89 000 км;34 719 р.;≈ 10 950 $;Минск;5 часов назад
7;https://avcdn.av.by/advertpreview/0002/6424/7299.jpg;Chevrolet Equinox III;2021 г.автомат, 1.5 л, бензин, внедорожник 5 дв.41 400 км;66 268 р.;≈ 20 900 $;Минск;5 ноября 2023
8;https://avcdn.av.by/advertpreview/0002/6711/5005.jpg;Jaguar I-Pace I;2021 г.автомат, электро, внедорожник 5 дв., запас хода 490 км14 900 км;174 385 р.;≈ 54 999 $;Брест;12 часов назад
9;https://avcdn.av.by/advertpreview/0002/8341/2072.jpg;Jeep Wrangler JL;2021 г.автомат, 2.0 л, бензин, внедорожник 5 дв.14 000 км;177 559 р.;≈ 56 000 $;Минск;13 часов назад
10;https://avcdn.av.by/advertpreview/0002/4003/3673.jpg;Volkswagen Tiguan II· Рестайлинг, 7 мест;2021 г.автомат, 2.0 л, бензин, внедорожник 5 дв.22 500 км;95 118 р.;≈ 29 999 $;Минск;14 часов назад
11;https://avcdn.av.by/advertpreview/0002/7331/9104.jpg;Land Rover Defender II;2021 г.автомат, 2.0 л, дизель, внедорожник 5 дв.97 000 км;212 437 р.;≈ 67 000 $;Минск;вчера
12;https://avcdn.av.by/advertpreview/0002/8250/7960.jpg;Jeep Grand Cherokee WL;2021 г.автомат, 3.6 л, бензин, внедорожник 5 дв.30 000 км;174 389 р.;≈ 55 000 $;Орша;вчера
13;https://avcdn.av.by/advertpreview/0002/8150/5392.jpg;Haval Jolion;2021 г.робот, 1.5 л, бензин, внедорожник 5 дв.45 000 км;62 463 р.;≈ 19 700 $;Могилев;вчера
14;https://avcdn.av.by/advertpreview/0002/7566/0503.jpg;Kia Rio X (X-Line) I · Рестайлинг;2021 г.механика, 1.6 л, бензин, хэтчбек 5 дв.18 050 км;52 900 р.;≈ 16 684 $;Гомель;4 дня назад
15;https://avcdn.av.by/advertpreview/0002/6619/0236.jpg;Tesla Model 3 I · Рестайлинг;2021 г.автомат, электро, седан, запас хода 460 км16 882 км;110 943 р.;≈ 34 990 $;Минск;вчера
16;https://avcdn.av.by/advertpreview/0002/8326/8812.jpg;Buick Encore I · Рестайлинг;2021 г.автомат, 1.4 л, бензин, внедорожник 5 дв.27 000 км;52 951 р.;≈ 16 700 $;Гродно;вчера
17;https://avcdn.av.by/advertpreview/0002/7795/1211.jpg;BMW 3 серия G20;2021 г.автомат, 3.0 л, бензин, седан50 594 км;171 186 р.;≈ 53 990 $;Минск;вчера
18;https://avcdn.av.by/advertpreview/0002/7564/9685.jpg;BMW 8 серия G14, G15, G16;2021 г.автомат, 3.0 л, бензин, купе47 153 км;240 941 р.;≈ 75 990 $;Минск;вчера
19;https://avcdn.av.by/advertpreview/0002/5264/1063.jpg;Chevrolet TrailBlazer III;2021 г.автомат, 1.3 л, бензин, внедорожник 5 дв.18 500 км;59 926 р.;≈ 18 900 $;Осиповичи;вчера
